"";"qnumq";"sexe";"aget";"matrim";"pratique";"enf";"activite";"prof";"dipl";"vote";"habitat";"localite";"revenu";"region";"K1"
"1235";459;"femme";"20-29ans";"En_couple";"Rrelig_non";"sansEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"collectif";"PTGV";"rev3";"Seine";"une couleur : le vert, le ministère"
"1236";2301;"homme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"actif";"ouvrier";"Cep";"ecolo_oui";"collectif";"TGV";"RevNSP";"S_Ouest";"les points verts, pas trop debruit, le moins de roulage possible"
"1237";1848;"femme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"retraite";"NOdip";"ecolo_oui";"individuel";"Ville";"rev2";"Nord";"le coin où j'habite"
"1238";3065;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"inactif";"inactif";"prof";"ecolo_oui";"individuel";"Bourg";"rev3";"Seine";"lieu de résidence"
"1239";5262;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"actif";"commerc";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev4";"S_Ouest";"forêt"
"1240";5418;"homme";"30-39ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_oui";"individuel";"Bourg";"rev3";"Nord";"alentours de la maison et du village"
"1241";5747;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_oui";"individuel";"Rurv";"rev4";"Centre";"nature"
"1242";2592;"femme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"inactif";"retraite";"prof";"ecolo_oui";"individuel";"Ville";"rev2";"Bretagne";"la belle nature"
"1243";4093;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"Supérieur";"ecolo_non";"individuel";"Rural";"rev3";"Bretagne";"qualité de vie, la nature, la pollution"
"1244";406;"homme";"30-39ans";"En_couple";"Rrelig_non";"sansEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"collectif";"TGV";"rev3";"Seine";"la nature"
"1245";5823;"homme";"50-59ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev4";"S_BassinParis";"ce qui fait le cadre de vie"
"1246";1170;"homme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"chomeur";"inactif";"Bac";"ecolo_non";"individuel";"Bourg";"rev4";"Jura_Alpes";"c'est un lieu de vie, c'est ce qui permet à l'homme de subsister"
"1247";4284;"femme";"40-49ans";"En_couple";"Relig_regul";"avecEnfant";"inactif";"inactif";"Supérieur";"ecolo_oui";"individuel";"Bourg";"RevNSP";"Bretagne";"ce qu'il y a autour de nous"
"1248";2059;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_non";"individuel";"Ville";"rev2";"Seine";"tonic, ville, campagne, vie"
"1249";3523;"homme";"30-39ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_oui";"individuel";"Rurv";"rev3";"Jura_Alpes";"ce que l'on voit dehors, la nature, les prairies, les champs cultivés, les bois, les montagnes, les lacs"
"1250";673;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"Be";"ecolo_non";"collectif";"GV";"rev3";"Seine";"tout ce qui est à l'extérieur de chez mon"
"1251";1430;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"Cep";"ecolo_oui";"collectif";"TGV";"rev3";"Jura_Alpes";"tout ce qui nous entoure"
"1252";2244;"femme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"Bac";"ecolo_oui";"collectif";"Ville";"rev2";"S_Ouest";"la nature, le cadre de vie, l'écologie, la propreté"
"1253";1951;"homme";"20-29ans";"En_couple";"Rrelig_non";"sansEnfant";"chomeur";"inactif";"Supérieur";"ecolo_oui";"collectif";"Ville";"rev2";"Nord";"le lieu, la région où on vit, la nature"
"1254";4547;"homme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"agricult";"prof";"ecolo_oui";"individuel";"Rurv";"rev3";"Bretagne";"propreté, village propre, environnement agréable"
"1255";2316;"femme";"20-29ans";"Seul";"Relig_occas";"sansEnfant";"inactif";"inactif";"Supérieur";"ecolo_non";"collectif";"Ville";"rev4";"S_Ouest";"entourage, nature"
"1256";4294;"homme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"actif";"agricult";"prof";"ecolo_non";"individuel";"Rural";"rev2";"Bretagne";"habitations, cadre de vie, autour de chez moi"
"1257";2757;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"NOdip";"ecolo_non";"individuel";"Rural";"rev2";"Bretagne";"la compagnie"
"1258";3907;"homme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_non";"individuel";"Bourg";"rev3";"Bretagne";"nature, liberté, beauté"
"1259";5273;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"employe";"Be";"ecolo_oui";"individuel";"Rural";"rev3";"S_Ouest";"la tranquillité, pas de grands immeubles autour, pas être vu aux yeux de tous"
"1260";5059;"homme";"40-49ans";"Seul";"Relig_occas";"sansEnfant";"inactif";"inactif";"Cep";"ecolo_oui";"individuel";"Rurv";"rev2";"S_Ouest";"agrément de vie"
"1261";5087;"femme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"agricult";"NOdip";"ecolo_non";"individuel";"Bourg";"rev2";"S_Ouest";"tout ce qui nous entoure"
"1262";2497;"homme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_non";"individuel";"Rural";"rev2";"Centre";"la nature, tout ce qui est autour de moi"
"1263";3028;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"prof";"ecolo_oui";"individuel";"Bourg";"rev3";"Seine";"la protection de la nature"
"1264";2584;"femme";"50-59ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"commerc";"prof";"ecolo_oui";"collectif";"GV";"rev2";"Bretagne";"les gens qui nous côtoient, calme, bruyant, odeurs, les voisins"
"1265";1076;"homme";"40-49ans";"Seul";"Rrelig_non";"sansEnfant";"actif";"prof_interm";"Bac";"ecolo_non";"collectif";"GV";"rev3";"Mediterrannée";"cadre dans lequel on évolue, nature"
"1266";4380;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev3";"Bretagne";"nature, tranquillité"
"1267";3145;"homme";"60ans+";"Seul";"Rrelig_non";"avecEnfant";"inactif";"retraite";"prof";"ecolo_non";"individuel";"Bourg";"rev2";"Mediterrannée";"la région, ce qui est autour"
"1268";4360;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"NOdip";"ecolo_oui";"individuel";"Bourg";"rev2";"Bretagne";"ce qui se passe dans une commune, les cultures, la nature"
"1269";2783;"femme";"20-29ans";"Seul";"Relig_occas";"sansEnfant";"inactif";"enseig_etud";"Bac";"ecolo_non";"individuel";"GV";"rev3";"Bretagne";"la nature, l'écologie, le bien être"
"1270";2472;"homme";"30-39ans";"En_couple";"Rrelig_non";"sansEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"individuel";"Ville";"rev3";"Centre";"l'extérieur de chez soi, la nature"
"1271";5470;"femme";"50-59ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"agricult";"prof";"ecolo_non";"individuel";"Bourg";"rev2";"Nord";"le milieu dans lequel on vit"
"1272";1144;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_oui";"individuel";"Bourg";"rev4";"Jura_Alpes";"la qualité de la vie, l'écologie"
"1273";2352;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"individuel";"TGV";"rev4";"S_Ouest";"le cadre de vie, lieu de résidence, l'environnement humain, facilité de communication"
"1274";5321;"femme";"50-59ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"agricult";"NOdip";"ecolo_non";"individuel";"Bourg";"rev2";"S_Ouest";"le bien être"
"1275";5651;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"actif";"commerc";"Supérieur";"ecolo_oui";"individuel";"Bourg";"RevNSP";"Centre";"propreté"
"1276";5642;"homme";"20-29ans";"Seul";"Relig_occas";"sansEnfant";"chomeur";"inactif";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev2";"Centre";"la nature, la pollution, le grand air"
"1277";3453;"homme";"40-49ans";"Seul";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"Bac";"ecolo_non";"individuel";"Bourg";"rev2";"Jura_Alpes";"la nature, les odeurs, le calme, la pollution"
"1278";759;"femme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_oui";"individuel";"Ville";"rev3";"Mediterrannée";"trou d'ozone, survie, humanité, le bien vivre"
"1279";4988;"femme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"employe";"Be";"ecolo_non";"individuel";"Bourg";"rev2";"S_Ouest";"la nature, les paysages"
"1280";5263;"femme";"60ans+";"Seul";"Relig_regul";"avecEnfant";"inactif";"inactif";"Supérieur";"ecolo_non";"individuel";"Rural";"rev2";"S_Ouest";"agréable"
"1281";2809;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"Bac";"ecolo_oui";"collectif";"GV";"rev3";"S_BassinParis";"cadre de vie, bien être, calme, détente, repos"
"1282";4902;"femme";"40-49ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"ouvrier";"Cep";"ecolo_oui";"individuel";"Bourg";"rev3";"Seine";"la nature"
"1283";1583;"femme";"60ans+";"Seul";"Relig_regul";"avecEnfant";"inactif";"retraite";"Supérieur";"ecolo_oui";"collectif";"GV";"rev2";"Nord";"les gens autour de moi"
"1284";3225;"homme";"30-39ans";"Seul";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev3";"Mediterrannée";"le grand air"
"1285";4853;"homme";"40-49ans";"Seul";"Relig_occas";"avecEnfant";"actif";"prof_interm";"prof";"ecolo_oui";"individuel";"Rurv";"rev3";"Seine";"la nature, des lieux de détente, des lieux sportifs, la propreté, le respect de la nature, éviter la pollution des villes et des cours d'eau"
"1286";5741;"homme";"40-49ans";"En_couple";"Relig_occas";"sansEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"collectif";"Bourg";"RevNSP";"Centre";"le bien être nécessaire à tout être humain pour trouver ou continuer la jouissance de son équilibre"
"1287";2435;"femme";"20-29ans";"En_couple";"Rrelig_non";"sansEnfant";"actif";"employe";"Supérieur";"ecolo_oui";"collectif";"Ville";"rev3";"S_Ouest";"cadre de vie"
"1288";5568;"femme";"20-29ans";"Seul";"Relig_regul";"sansEnfant";"inactif";"enseig_etud";"Supérieur";"ecolo_non";"individuel";"Bourg";"rev4";"Nord";"la beauté de la nature, le calme, le silence, la paix"
"1289";5280;"homme";"30-39ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"agricult";"prof";"ecolo_non";"individuel";"Rural";"rev1";"S_Ouest";"pas de jachères"
"1290";2780;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"cadre_lib";"Bac";"ecolo_oui";"collectif";"GV";"rev4";"Bretagne";"un respect des équilibres naturel"
"1291";3321;"femme";"30-39ans";"En_couple";"Relig_regul";"avecEnfant";"inactif";"inactif";"Bac";"ecolo_oui";"individuel";"Rural";"rev2";"Jura_Alpes";"lieu où on vit, où on évolue, la nature, l'air"
"1292";5413;"femme";"50-59ans";"En_couple";"Relig_regul";"avecEnfant";"inactif";"retraite";"Bac";"ecolo_non";"individuel";"Bourg";"rev3";"Nord";"cadre de vie"
"1293";4948;"femme";"30-39ans";"Seul";"Relig_occas";"avecEnfant";"chomeur";"inactif";"Be";"ecolo_oui";"individuel";"Rurv";"rev2";"S_Ouest";"nature"
"1294";148;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"retraite";"Cep";"ecolo_oui";"collectif";"Ville";"rev3";"Seine";"le voisins les plus proches"
"1295";2853;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"Supérieur";"ecolo_non";"individuel";"Ville";"rev3";"S_BassinParis";"les lieux que l'on côtoie"
"1296";3099;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_oui";"individuel";"Bourg";"rev4";"Mediterrannée";"la nature, l'urbanisation"
"1297";4384;"homme";"60ans+";"En_couple";"Relig_occas";"avecEnfant";"inactif";"retraite";"Cep";"ecolo_non";"individuel";"Rural";"RevNSP";"Bretagne";"autour de moi"
"1298";5854;"femme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"NOdip";"ecolo_non";"individuel";"Rurv";"RevNSP";"S_BassinParis";"ce qu'il y a autour"
"1299";2390;"homme";"50-59ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"agricult";"prof";"ecolo_non";"individuel";"Ville";"rev3";"S_Ouest";"le cadre de vie"
"1300";3330;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"retraite";"Cep";"ecolo_non";"individuel";"Rurv";"rev2";"Jura_Alpes";"ce qui m'entoure, pollution"
"1301";5156;"femme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"inactif";"inactif";"Cep";"ecolo_non";"individuel";"Rurv";"rev2";"S_Ouest";"avoir de bons voisins"
"1302";37;"femme";"20-29ans";"En_couple";"Rrelig_non";"sansEnfant";"actif";"prof_interm";"Supérieur";"ecolo_non";"collectif";"TGV";"rev3";"Seine";"tout et n'importe quoi, de la récupération sous toutes ses formes, magouilles électorales"
"1303";2466;"homme";"50-59ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"ouvrier";"Bac";"ecolo_non";"individuel";"Bourg";"rev2";"Centre";"tout ce qui est autour de moi, la nature"
"1304";957;"femme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"Supérieur";"ecolo_oui";"collectif";"TGV";"rev4";"Mediterrannée";"écologie, qualité de vie"
"1305";1109;"femme";"60ans+";"Seul";"Relig_occas";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_oui";"individuel";"Bourg";"rev2";"Jura_Alpes";"nature"
"1306";3741;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"retraite";"Cep";"ecolo_non";"individuel";"Bourg";"rev3";"Centre";"tout ce qui m'entoure"
"1307";3125;"femme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"NOdip";"ecolo_non";"individuel";"Bourg";"rev2";"Mediterrannée";"ce qui est autour de moi, le lieu où je vis"
"1308";5114;"femme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"NOdip";"ecolo_oui";"individuel";"Rurv";"rev2";"S_Ouest";"les arbres, la forêt, la nature, l'air"
"1309";4203;"femme";"20-29ans";"Seul";"Relig_occas";"sansEnfant";"inactif";"enseig_etud";"Bac";"ecolo_oui";"individuel";"Bourg";"rev4";"Bretagne";"c'est tout ce qui nous entoure, la nature, la ville, la campagne"
"1310";5157;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"cadre_lib";"Be";"ecolo_oui";"individuel";"Bourg";"rev4";"S_Ouest";"nature, espace, bois, grand air, chasse"
"1311";1783;"femme";"50-59ans";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"NOdip";"ecolo_oui";"individuel";"Ville";"rev2";"Nord";"la verdure, les fleurs, j'ai été élevé là dedans"
"1312";5026;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"cadre_lib";"Bac";"ecolo_non";"individuel";"Rural";"rev3";"S_Ouest";"cadre de vie"
"1313";4599;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"prof";"ecolo_non";"individuel";"Rurv";"rev3";"Bretagne";"la nature et son respect"
"1314";4728;"femme";"50-59ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"ouvrier";"Cep";"ecolo_oui";"individuel";"Bourg";"rev3";"Seine";"la nature, les espaces verts, la détente, la vie"
"1315";2064;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"Supérieur";"ecolo_oui";"individuel";"Rurv";"rev3";"Seine";"cela veut dire beaucoup de choses, l'espace, la communauté, la vie courante"
"1316";4306;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"NOdip";"ecolo_non";"individuel";"Rural";"rev2";"Bretagne";"autour de la maison, nature, qualité de la vie"
"1317";4472;"femme";"20-29ans";"En_couple";"Relig_occas";"avecEnfant";"chomeur";"inactif";"prof";"ecolo_non";"individuel";"Rural";"rev3";"Bretagne";"la nature"
"1318";5974;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"enseig_etud";"Bac";"ecolo_non";"individuel";"Bourg";"rev4";"S_BassinParis";"écologie"
"1319";2468;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"enseig_etud";"Supérieur";"ecolo_non";"collectif";"Ville";"rev4";"Centre";"nature, espaces verts, jardins, arbres, soleil"
"1320";3894;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"actif";"cadre_lib";"Cep";"ecolo_non";"individuel";"Bourg";"rev3";"Nord";"ce qui nous entoure tout au long de notre vie de façon générale"
"1321";1332;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"inactif";"inactif";"prof";"ecolo_non";"individuel";"Bourg";"rev2";"Jura_Alpes";"l'espace, la culture"
"1322";1375;"femme";"20-29ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"Supérieur";"ecolo_oui";"collectif";"GV";"rev3";"Jura_Alpes";"ma ville, la nature, ma famille, mes connaissances"
"1323";1313;"femme";"20-29ans";"Seul";"Rrelig_non";"sansEnfant";"inactif";"enseig_etud";"prof";"ecolo_oui";"collectif";"Ville";"RevNSP";"Jura_Alpes";"tout ce qui touche à mon logement, les voisins, la route, la voie du chemin de fer"
"1324";1576;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_non";"collectif";"GV";"rev3";"Nord";"bien où l'on vit"
"1325";3582;"femme";"30-39ans";"En_couple";"Relig_regul";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_oui";"individuel";"Bourg";"rev4";"Jura_Alpes";"c'est tout ce qui m'entoure"
"1326";282;"homme";"50-59ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"cadre_lib";"Be";"ecolo_non";"individuel";"PTGV";"rev3";"Seine";"bois, animaux, propreté, coup d'oeil au paysage, amabilité des gens, convivialité"
"1327";468;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"ouvrier";"prof";"ecolo_non";"collectif";"PTGV";"rev2";"Seine";"qualité de vie, espaces verts, architectures, déplacements, transports, routes, centre d'activité"
"1328";841;"homme";"60ans+";"Seul";"Rrelig_non";"avecEnfant";"inactif";"retraite";"Bac";"ecolo_oui";"collectif";"Ville";"rev3";"Mediterrannée";"écologie"
"1329";4212;"femme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"actif";"employe";"NOdip";"ecolo_oui";"individuel";"Rural";"rev3";"Bretagne";"la nature, la tranquillité, le calme"
"1330";3652;"femme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"inactif";"retraite";"Cep";"ecolo_non";"individuel";"Bourg";"rev2";"Mediterrannée";"bon air, nature, entourage agréable"
"1331";5069;"femme";"50-59ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"agricult";"Cep";"ecolo_non";"individuel";"Rural";"rev1";"S_Ouest";"nature, famille"
"1332";2114;"femme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"inactif";"inactif";"Cep";"ecolo_oui";"collectif";"Ville";"rev2";"Seine";"entourages, les environs"
"1333";3346;"homme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"NOdip";"ecolo_oui";"individuel";"Bourg";"rev3";"Jura_Alpes";"les environs, ce qui nous entoure"
"1334";5329;"homme";"60ans+";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"Bac";"ecolo_non";"individuel";"Bourg";"rev3";"S_Ouest";"cadre de vie, qualité de vie"
"1335";2848;"homme";"50-59ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"prof_interm";"Supérieur";"ecolo_non";"individuel";"Ville";"rev3";"S_BassinParis";"verdure, campagne"
"1336";2965;"homme";"30-39ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"prof_interm";"prof";"ecolo_non";"individuel";"Ville";"rev3";"S_BassinParis";"la nature, la forêt, les lacs naturels"
"1337";4469;"femme";"60ans+";"En_couple";"Relig_regul";"avecEnfant";"inactif";"inactif";"Be";"ecolo_oui";"individuel";"Rural";"rev1";"Bretagne";"nature, personnes qui m'entourent, animaux"
"1338";3070;"homme";"40-49ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"cadre_lib";"Supérieur";"ecolo_oui";"individuel";"PTGV";"rev4";"Seine";"une recherche personnelle, un mot galvaudé"
"1339";3887;"femme";"30-39ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"employe";"prof";"ecolo_oui";"individuel";"Bourg";"rev3";"Nord";"la nature, ce qui se passe autour de chez nous"
"1340";3710;"femme";"60ans+";"Seul";"Relig_regul";"avecEnfant";"inactif";"retraite";"prof";"ecolo_oui";"individuel";"Bourg";"rev2";"Mediterrannée";"le calme, la propreté, la conservation des sites et de la nature"
"1341";4576;"femme";"50-59ans";"En_couple";"Relig_occas";"avecEnfant";"actif";"agricult";"Cep";"ecolo_non";"individuel";"Rurv";"rev1";"Bretagne";"on est bien là, c'est ce qu'il y a autour"
"1342";1534;"femme";"60ans+";"Seul";"Rrelig_non";"sansEnfant";"actif";"ouvrier";"prof";"ecolo_oui";"individuel";"Bourg";"rev2";"Nord";"pollution, nature"
"1343";5347;"femme";"20-29ans";"En_couple";"Rrelig_non";"sansEnfant";"actif";"prof_interm";"NOdip";"ecolo_oui";"individuel";"Bourg";"rev2";"Nord";"ce qu'il y a autour de nous"
"1344";441;"femme";"40-49ans";"En_couple";"Rrelig_non";"avecEnfant";"actif";"employe";"Cep";"ecolo_non";"individuel";"PTGV";"rev4";"Seine";"bien être de vivre, respirer, enfants puissent bien vivre"
